TSEcod;IBGEcod;Municipio;UF;COD_UF_IBGE;UF_MUN;MAPA_2010;ELE_MUN_2008
27774;2703908;JUNDIA;AL;27;AL_JUNDIA;SIM;SIM
27790;2704005;JUNQUEIRO;AL;27;AL_JUNQUEIRO;SIM;SIM
27812;2704104;LAGOA DA CANOA;AL;27;AL_LAGOA DA CANOA;SIM;SIM
27839;2704203;LIMOEIRO DE ANADIA;AL;27;AL_LIMOEIRO DE ANADIA;SIM;SIM
27855;2704302;MACEIO;AL;27;AL_MACEIO;SIM;SIM
27871;2704401;MAJOR ISIDORO;AL;27;AL_MAJOR ISIDORO;SIM;SIM
27898;2704500;MARAGOGI;AL;27;AL_MARAGOGI;SIM;SIM
27910;2704609;MARAVILHA;AL;27;AL_MARAVILHA;SIM;SIM
27936;2704708;MARECHAL DEODORO;AL;27;AL_MARECHAL DEODORO;SIM;SIM
27952;2704807;MARIBONDO;AL;27;AL_MARIBONDO;SIM;SIM
27979;2704906;MAR VERMELHO;AL;27;AL_MAR VERMELHO;SIM;SIM
27995;2705002;MATA GRANDE;AL;27;AL_MATA GRANDE;SIM;SIM
28010;2705101;MATRIZ DE CAMARAGIBE;AL;27;AL_MATRIZ DE CAMARAGIBE;SIM;SIM
28037;2705200;MESSIAS;AL;27;AL_MESSIAS;SIM;SIM
28053;2705309;MINADOR DO NEGRAO;AL;27;AL_MINADOR DO NEGRAO;SIM;SIM
28070;2705408;MONTEIROPOLIS;AL;27;AL_MONTEIROPOLIS;SIM;SIM
28096;2705507;MURICI;AL;27;AL_MURICI;SIM;SIM
28118;2705606;NOVO LINO;AL;27;AL_NOVO LINO;SIM;SIM
28134;2705705;OLHO D AGUA DAS FLORES;AL;27;AL_OLHO D AGUA DAS FLORES;SIM;SIM
28150;2705804;OLHO D AGUA DO CASADO;AL;27;AL_OLHO D AGUA DO CASADO;SIM;SIM
28177;2705903;OLHO D AGUA GRANDE;AL;27;AL_OLHO D AGUA GRANDE;SIM;SIM
28193;2706000;OLIVENCA;AL;27;AL_OLIVENCA;SIM;SIM
28215;2706109;OURO BRANCO;AL;27;AL_OURO BRANCO;SIM;SIM
28231;2706208;PALESTINA;AL;27;AL_PALESTINA;SIM;SIM
28258;2706307;PALMEIRA DOS INDIOS;AL;27;AL_PALMEIRA DOS INDIOS;SIM;SIM
28274;2706406;PAO DE ACUCAR;AL;27;AL_PAO DE ACUCAR;SIM;SIM
27022;2706422;PARICONHA;AL;27;AL_PARICONHA;SIM;SIM
27006;2706448;PARIPUEIRA;AL;27;AL_PARIPUEIRA;SIM;SIM
28290;2706505;PASSO DE CAMARAGIBE;AL;27;AL_PASSO DE CAMARAGIBE;SIM;SIM
28312;2706604;PAULO JACINTO;AL;27;AL_PAULO JACINTO;SIM;SIM
28339;2706703;PENEDO;AL;27;AL_PENEDO;SIM;SIM
28355;2706802;PIACABUCU;AL;27;AL_PIACABUCU;SIM;SIM
28371;2706901;PILAR;AL;27;AL_PILAR;SIM;SIM
28398;2707008;PINDOBA;AL;27;AL_PINDOBA;SIM;SIM
28410;2707107;PIRANHAS;AL;27;AL_PIRANHAS;SIM;SIM
28436;2707206;POCO DAS TRINCHEIRAS;AL;27;AL_POCO DAS TRINCHEIRAS;SIM;SIM
28452;2707305;PORTO CALVO;AL;27;AL_PORTO CALVO;SIM;SIM
28479;2707404;PORTO DE PEDRAS;AL;27;AL_PORTO DE PEDRAS;SIM;SIM
28495;2707503;PORTO REAL DO COLEGIO;AL;27;AL_PORTO REAL DO COLEGIO;SIM;SIM
28517;2707602;QUEBRANGULO;AL;27;AL_QUEBRANGULO;SIM;SIM
28533;2707701;RIO LARGO;AL;27;AL_RIO LARGO;SIM;SIM
28550;2707800;ROTEIRO;AL;27;AL_ROTEIRO;SIM;SIM
28576;2707909;SANTA LUZIA DO NORTE;AL;27;AL_SANTA LUZIA DO NORTE;SIM;SIM
28592;2708006;SANTANA DO IPANEMA;AL;27;AL_SANTANA DO IPANEMA;SIM;SIM
28614;2708105;SANTANA DO MUNDAU;AL;27;AL_SANTANA DO MUNDAU;SIM;SIM
28630;2708204;SAO BRAS;AL;27;AL_SAO BRAS;SIM;SIM
28657;2708303;SAO JOSE DA LAJE;AL;27;AL_SAO JOSE DA LAJE;SIM;SIM
28673;2708402;SAO JOSE DA TAPERA;AL;27;AL_SAO JOSE DA TAPERA;SIM;SIM
28690;2708501;SAO LUIS DO QUITUNDE;AL;27;AL_SAO LUIS DO QUITUNDE;SIM;SIM
28711;2708600;SAO MIGUEL DOS CAMPOS;AL;27;AL_SAO MIGUEL DOS CAMPOS;SIM;SIM
28738;2708709;SAO MIGUEL DOS MILAGRES;AL;27;AL_SAO MIGUEL DOS MILAGRES;SIM;SIM
28754;2708808;SAO SEBASTIAO;AL;27;AL_SAO SEBASTIAO;SIM;SIM
28770;2708907;SATUBA;AL;27;AL_SATUBA;SIM;SIM
28916;2708956;SENADOR RUI PALMEIRA;AL;27;AL_SENADOR RUI PALMEIRA;SIM;SIM
28797;2709004;TANQUE D ARCA;AL;27;AL_TANQUE D ARCA;SIM;SIM
28819;2709103;TAQUARANA;AL;27;AL_TAQUARANA;SIM;SIM
28932;2709152;TEOTONIO VILELA;AL;27;AL_TEOTONIO VILELA;SIM;SIM
28835;2709202;TRAIPU;AL;27;AL_TRAIPU;SIM;SIM
28851;2709301;UNIAO DOS PALMARES;AL;27;AL_UNIAO DOS PALMARES;SIM;SIM
28878;2709400;VICOSA;AL;27;AL_VICOSA;SIM;SIM
31011;2800100;AMPARO DE SAO FRANCISCO;SE;28;SE_AMPARO DE SAO FRANCISCO;SIM;SIM
31038;2800209;AQUIDABA;SE;28;SE_AQUIDABA;SIM;SIM
31054;2800308;ARACAJU;SE;28;SE_ARACAJU;SIM;SIM
31070;2800407;ARAUA;SE;28;SE_ARAUA;SIM;SIM
31097;2800506;AREIA BRANCA;SE;28;SE_AREIA BRANCA;SIM;SIM
31119;2800605;BARRA DOS COQUEIROS;SE;28;SE_BARRA DOS COQUEIROS;SIM;SIM
31151;2800670;BOQUIM;SE;28;SE_BOQUIM;SIM;SIM
31135;2800704;BREJO GRANDE;SE;28;SE_BREJO GRANDE;SIM;SIM
31194;2801009;CAMPO DO BRITO;SE;28;SE_CAMPO DO BRITO;SIM;SIM
31216;2801108;CANHOBA;SE;28;SE_CANHOBA;SIM;SIM
31232;2801207;CANINDE DE SAO FRANCISCO;SE;28;SE_CANINDE DE SAO FRANCISCO;SIM;SIM
31259;2801306;CAPELA;SE;28;SE_CAPELA;SIM;SIM
31275;2801405;CARIRA;SE;28;SE_CARIRA;SIM;SIM
31291;2801504;CARMOPOLIS;SE;28;SE_CARMOPOLIS;SIM;SIM
31313;2801603;CEDRO DE SAO JOAO;SE;28;SE_CEDRO DE SAO JOAO;SIM;SIM
31330;2801702;CRISTINAPOLIS;SE;28;SE_CRISTINAPOLIS;SIM;SIM
31372;2801900;CUMBE;SE;28;SE_CUMBE;SIM;SIM
31399;2802007;DIVINA PASTORA;SE;28;SE_DIVINA PASTORA;SIM;SIM
31410;2802106;ESTANCIA;SE;28;SE_ESTANCIA;SIM;SIM
31437;2802205;FEIRA NOVA;SE;28;SE_FEIRA NOVA;SIM;SIM
31453;2802304;FREI PAULO;SE;28;SE_FREI PAULO;SIM;SIM
31496;2802403;GARARU;SE;28;SE_GARARU;SIM;SIM
31470;2802502;GENERAL MAYNARD;SE;28;SE_GENERAL MAYNARD;SIM;SIM
31518;2802601;GRACCHO CARDOSO;SE;28;SE_GRACCHO CARDOSO;SIM;SIM
31534;2802700;ILHA DAS FLORES;SE;28;SE_ILHA DAS FLORES;SIM;SIM
31550;2802809;INDIAROBA;SE;28;SE_INDIAROBA;SIM;SIM
31577;2802908;ITABAIANA;SE;28;SE_ITABAIANA;SIM;SIM
31593;2803005;ITABAIANINHA;SE;28;SE_ITABAIANINHA;SIM;SIM
31615;2803104;ITABI;SE;28;SE_ITABI;SIM;SIM
31631;2803203;ITAPORANGA D AJUDA;SE;28;SE_ITAPORANGA D AJUDA;SIM;SIM
31658;2803302;JAPARATUBA;SE;28;SE_JAPARATUBA;SIM;SIM
31674;2803401;JAPOATA;SE;28;SE_JAPOATA;SIM;SIM
31690;2803500;LAGARTO;SE;28;SE_LAGARTO;SIM;SIM
31712;2803609;LARANJEIRAS;SE;28;SE_LARANJEIRAS;SIM;SIM
31739;2803708;MACAMBIRA;SE;28;SE_MACAMBIRA;SIM;SIM
31755;2803807;MALHADA DOS BOIS;SE;28;SE_MALHADA DOS BOIS;SIM;SIM
31771;2803906;MALHADOR;SE;28;SE_MALHADOR;SIM;SIM
31798;2804003;MARUIM;SE;28;SE_MARUIM;SIM;SIM
31810;2804102;MOITA BONITA;SE;28;SE_MOITA BONITA;SIM;SIM
31836;2804201;MONTE ALEGRE DE SERGIPE;SE;28;SE_MONTE ALEGRE DE SERGIPE;SIM;SIM
31852;2804300;MURIBECA;SE;28;SE_MURIBECA;SIM;SIM
31879;2804409;NEOPOLIS;SE;28;SE_NEOPOLIS;SIM;SIM
31356;2804458;NOSSA SENHORA APARECIDA;SE;28;SE_NOSSA SENHORA APARECIDA;SIM;SIM
31895;2804508;NOSSA SENHORA DA GLORIA;SE;28;SE_NOSSA SENHORA DA GLORIA;SIM;SIM
31917;2804607;NOSSA SENHORA DAS DORES;SE;28;SE_NOSSA SENHORA DAS DORES;SIM;SIM
31933;2804706;NOSSA SENHORA DE LOURDES;SE;28;SE_NOSSA SENHORA DE LOURDES;SIM;SIM
31950;2804805;NOSSA SENHORA DO SOCORRO;SE;28;SE_NOSSA SENHORA DO SOCORRO;SIM;SIM
31976;2804904;PACATUBA;SE;28;SE_PACATUBA;SIM;SIM
31992;2805000;PEDRA MOLE;SE;28;SE_PEDRA MOLE;SIM;SIM
32018;2805109;PEDRINHAS;SE;28;SE_PEDRINHAS;SIM;SIM
32034;2805208;PINHAO;SE;28;SE_PINHAO;SIM;SIM
32050;2805307;PIRAMBU;SE;28;SE_PIRAMBU;SIM;SIM
32077;2805406;POCO REDONDO;SE;28;SE_POCO REDONDO;SIM;SIM
32093;2805505;POCO VERDE;SE;28;SE_POCO VERDE;SIM;SIM
32115;2805604;PORTO DA FOLHA;SE;28;SE_PORTO DA FOLHA;SIM;SIM
32131;2805703;PROPRIA;SE;28;SE_PROPRIA;SIM;SIM
32158;2805802;RIACHAO DO DANTAS;SE;28;SE_RIACHAO DO DANTAS;SIM;SIM
32174;2805901;RIACHUELO;SE;28;SE_RIACHUELO;SIM;SIM
32190;2806008;RIBEIROPOLIS;SE;28;SE_RIBEIROPOLIS;SIM;SIM
32212;2806107;ROSARIO DO CATETE;SE;28;SE_ROSARIO DO CATETE;SIM;SIM
32239;2806206;SALGADO;SE;28;SE_SALGADO;SIM;SIM
32255;2806305;SANTA LUZIA DO ITANHY;SE;28;SE_SANTA LUZIA DO ITANHY;SIM;SIM
31003;2806404;SANTANA DE SAO FRANCISCO;SE;28;SE_SANTANA DE SAO FRANCISCO;SIM;SIM
32298;2806503;SANTA ROSA DE LIMA;SE;28;SE_SANTA ROSA DE LIMA;SIM;SIM
32310;2806602;SANTO AMARO DAS BROTAS;SE;28;SE_SANTO AMARO DAS BROTAS;SIM;SIM
32336;2806701;SAO CRISTOVAO;SE;28;SE_SAO CRISTOVAO;SIM;SIM
32352;2806800;SAO DOMINGOS;SE;28;SE_SAO DOMINGOS;SIM;SIM
32379;2806909;SAO FRANCISCO;SE;28;SE_SAO FRANCISCO;SIM;SIM
32395;2807006;SAO MIGUEL DO ALEIXO;SE;28;SE_SAO MIGUEL DO ALEIXO;SIM;SIM
32417;2807105;SIMAO DIAS;SE;28;SE_SIMAO DIAS;SIM;SIM
32433;2807204;SIRIRI;SE;28;SE_SIRIRI;SIM;SIM
32450;2807303;TELHA;SE;28;SE_TELHA;SIM;SIM
32476;2807402;TOBIAS BARRETO;SE;28;SE_TOBIAS BARRETO;SIM;SIM
32492;2807501;TOMAR DO GERU;SE;28;SE_TOMAR DO GERU;SIM;SIM
32514;2807600;UMBAUBA;SE;28;SE_UMBAUBA;SIM;SIM
33014;2900108;ABAIRA;BA;29;BA_ABAIRA;SIM;SIM
33030;2900207;ABARE;BA;29;BA_ABARE;SIM;SIM
33057;2900306;ACAJUTIBA;BA;29;BA_ACAJUTIBA;SIM;SIM
33065;2900355;ADUSTINA;BA;29;BA_ADUSTINA;SIM;SIM
33073;2900405;AGUA FRIA;BA;29;BA_AGUA FRIA;SIM;SIM
33090;2900504;ERICO CARDOSO;BA;29;BA_ERICO CARDOSO;SIM;SIM
33111;2900603;AIQUARA;BA;29;BA_AIQUARA;SIM;SIM
33138;2900702;ALAGOINHAS;BA;29;BA_ALAGOINHAS;SIM;SIM
33154;2900801;ALCOBACA;BA;29;BA_ALCOBACA;SIM;SIM
33170;2900900;ALMADINA;BA;29;BA_ALMADINA;SIM;SIM
33197;2901007;AMARGOSA;BA;29;BA_AMARGOSA;SIM;SIM
33219;2901106;AMELIA RODRIGUES;BA;29;BA_AMELIA RODRIGUES;SIM;SIM
30716;2901155;AMERICA DOURADA;BA;29;BA_AMERICA DOURADA;SIM;SIM
33235;2901205;ANAGE;BA;29;BA_ANAGE;SIM;SIM
33251;2901304;ANDARAI;BA;29;BA_ANDARAI;SIM;SIM
33260;2901353;ANDORINHA;BA;29;BA_ANDORINHA;SIM;SIM
33278;2901403;ANGICAL;BA;29;BA_ANGICAL;SIM;SIM
33294;2901502;ANGUERA;BA;29;BA_ANGUERA;SIM;SIM
33316;2901601;ANTAS;BA;29;BA_ANTAS;SIM;SIM
33332;2901700;ANTONIO CARDOSO;BA;29;BA_ANTONIO CARDOSO;SIM;SIM
33359;2901809;ANTONIO GONCALVES;BA;29;BA_ANTONIO GONCALVES;SIM;SIM
33375;2901908;APORA;BA;29;BA_APORA;SIM;SIM
33405;2901957;APUAREMA;BA;29;BA_APUAREMA;SIM;SIM
33391;2902005;ARACATU;BA;29;BA_ARACATU;SIM;SIM
33383;2902054;ARACAS;BA;29;BA_ARACAS;SIM;SIM
33413;2902104;ARACI;BA;29;BA_ARACI;SIM;SIM
33430;2902203;ARAMARI;BA;29;BA_ARAMARI;SIM;SIM
30732;2902252;ARATACA;BA;29;BA_ARATACA;SIM;SIM
33456;2902302;ARATUIPE;BA;29;BA_ARATUIPE;SIM;SIM
33472;2902401;AURELINO LEAL;BA;29;BA_AURELINO LEAL;SIM;SIM
33499;2902500;BAIANOPOLIS;BA;29;BA_BAIANOPOLIS;SIM;SIM
33510;2902609;BAIXA GRANDE;BA;29;BA_BAIXA GRANDE;SIM;SIM
33529;2902658;BANZAE;BA;29;BA_BANZAE;SIM;SIM
33537;2902708;BARRA;BA;29;BA_BARRA;SIM;SIM
33553;2902807;BARRA DA ESTIVA;BA;29;BA_BARRA DA ESTIVA;SIM;SIM
33570;2902906;BARRA DO CHOCA;BA;29;BA_BARRA DO CHOCA;SIM;SIM
33596;2903003;BARRA DO MENDES;BA;29;BA_BARRA DO MENDES;SIM;SIM
33618;2903102;BARRA DO ROCHA;BA;29;BA_BARRA DO ROCHA;SIM;SIM
33634;2903201;BARREIRAS;BA;29;BA_BARREIRAS;SIM;SIM
30759;2903235;BARRO ALTO;BA;29;BA_BARRO ALTO;SIM;SIM
30775;2903276;BARROCAS;BA;29;BA_BARROCAS;SIM;SIM
33650;2903300;BARRO PRETO;BA;29;BA_BARRO PRETO;SIM;SIM
33677;2903409;BELMONTE;BA;29;BA_BELMONTE;SIM;SIM
33693;2903508;BELO CAMPO;BA;29;BA_BELO CAMPO;SIM;SIM
33715;2903607;BIRITINGA;BA;29;BA_BIRITINGA;SIM;SIM
33731;2903706;BOA NOVA;BA;29;BA_BOA NOVA;SIM;SIM
33758;2903805;BOA VISTA DO TUPIM;BA;29;BA_BOA VISTA DO TUPIM;SIM;SIM
33774;2903904;BOM JESUS DA LAPA;BA;29;BA_BOM JESUS DA LAPA;SIM;SIM
33782;2903953;BOM JESUS DA SERRA;BA;29;BA_BOM JESUS DA SERRA;SIM;SIM
33790;2904001;BONINAL;BA;29;BA_BONINAL;SIM;SIM
33804;2904050;BONITO;BA;29;BA_BONITO;SIM;SIM
33812;2904100;BOQUIRA;BA;29;BA_BOQUIRA;SIM;SIM
33839;2904209;BOTUPORA;BA;29;BA_BOTUPORA;SIM;SIM
33855;2904308;BREJOES;BA;29;BA_BREJOES;SIM;SIM
33871;2904407;BREJOLANDIA;BA;29;BA_BREJOLANDIA;SIM;SIM
33898;2904506;BROTAS DE MACAUBAS;BA;29;BA_BROTAS DE MACAUBAS;SIM;SIM
33910;2904605;BRUMADO;BA;29;BA_BRUMADO;SIM;SIM
33936;2904704;BUERAREMA;BA;29;BA_BUERAREMA;SIM;SIM
30791;2904753;BURITIRAMA;BA;29;BA_BURITIRAMA;SIM;SIM
33952;2904803;CAATIBA;BA;29;BA_CAATIBA;SIM;SIM
33960;2904852;CABACEIRAS DO PARAGUACU;BA;29;BA_CABACEIRAS DO PARAGUACU;SIM;SIM
33979;2904902;CACHOEIRA;BA;29;BA_CACHOEIRA;SIM;SIM
33995;2905008;CACULE;BA;29;BA_CACULE;SIM;SIM
34010;2905107;CAEM;BA;29;BA_CAEM;SIM;SIM
34029;2905156;CAETANOS;BA;29;BA_CAETANOS;SIM;SIM
34037;2905206;CAETITE;BA;29;BA_CAETITE;SIM;SIM
34053;2905305;CAFARNAUM;BA;29;BA_CAFARNAUM;SIM;SIM
34070;2905404;CAIRU;BA;29;BA_CAIRU;SIM;SIM
34096;2905503;CALDEIRAO GRANDE;BA;29;BA_CALDEIRAO GRANDE;SIM;SIM
34118;2905602;CAMACAN;BA;29;BA_CAMACAN;SIM;SIM
34134;2905701;CAMACARI;BA;29;BA_CAMACARI;SIM;SIM
34150;2905800;CAMAMU;BA;29;BA_CAMAMU;SIM;SIM
34177;2905909;CAMPO ALEGRE DE LOURDES;BA;29;BA_CAMPO ALEGRE DE LOURDES;SIM;SIM
34193;2906006;CAMPO FORMOSO;BA;29;BA_CAMPO FORMOSO;SIM;SIM
34215;2906105;CANAPOLIS;BA;29;BA_CANAPOLIS;SIM;SIM
34231;2906204;CANARANA;BA;29;BA_CANARANA;SIM;SIM
34258;2906303;CANAVIEIRAS;BA;29;BA_CANAVIEIRAS;SIM;SIM
34274;2906402;CANDEAL;BA;29;BA_CANDEAL;SIM;SIM
34290;2906501;CANDEIAS;BA;29;BA_CANDEIAS;SIM;SIM
34312;2906600;CANDIBA;BA;29;BA_CANDIBA;SIM;SIM
34339;2906709;CANDIDO SALES;BA;29;BA_CANDIDO SALES;SIM;SIM
34355;2906808;CANSANCAO;BA;29;BA_CANSANCAO;SIM;SIM
30856;2906824;CANUDOS;BA;29;BA_CANUDOS;SIM;SIM
30813;2906857;CAPELA DO ALTO ALEGRE;BA;29;BA_CAPELA DO ALTO ALEGRE;SIM;SIM
30830;2906873;CAPIM GROSSO;BA;29;BA_CAPIM GROSSO;SIM;SIM
34363;2906899;CARAIBAS;BA;29;BA_CARAIBAS;SIM;SIM
34371;2906907;CARAVELAS;BA;29;BA_CARAVELAS;SIM;SIM
34398;2907004;CARDEAL DA SILVA;BA;29;BA_CARDEAL DA SILVA;SIM;SIM
34410;2907103;CARINHANHA;BA;29;BA_CARINHANHA;SIM;SIM
34436;2907202;CASA NOVA;BA;29;BA_CASA NOVA;SIM;SIM
34452;2907301;CASTRO ALVES;BA;29;BA_CASTRO ALVES;SIM;SIM
34479;2907400;CATOLANDIA;BA;29;BA_CATOLANDIA;SIM;SIM
34495;2907509;CATU;BA;29;BA_CATU;SIM;SIM
34509;2907558;CATURAMA;BA;29;BA_CATURAMA;SIM;SIM
34517;2907608;CENTRAL;BA;29;BA_CENTRAL;SIM;SIM
34533;2907707;CHORROCHO;BA;29;BA_CHORROCHO;SIM;SIM
34550;2907806;CICERO DANTAS;BA;29;BA_CICERO DANTAS;SIM;SIM
34576;2907905;CIPO;BA;29;BA_CIPO;SIM;SIM
34592;2908002;COARACI;BA;29;BA_COARACI;SIM;SIM
34614;2908101;COCOS;BA;29;BA_COCOS;SIM;SIM
34630;2908200;CONCEICAO DA FEIRA;BA;29;BA_CONCEICAO DA FEIRA;SIM;SIM
34657;2908309;CONCEICAO DO ALMEIDA;BA;29;BA_CONCEICAO DO ALMEIDA;SIM;SIM
34673;2908408;CONCEICAO DO COITE;BA;29;BA_CONCEICAO DO COITE;SIM;SIM
34690;2908507;CONCEICAO DO JACUIPE;BA;29;BA_CONCEICAO DO JACUIPE;SIM;SIM
34711;2908606;CONDE;BA;29;BA_CONDE;SIM;SIM
34738;2908705;CONDEUBA;BA;29;BA_CONDEUBA;SIM;SIM
34754;2908804;CONTENDAS DO SINCORA;BA;29;BA_CONTENDAS DO SINCORA;SIM;SIM
34770;2908903;CORACAO DE MARIA;BA;29;BA_CORACAO DE MARIA;SIM;SIM
34797;2909000;CORDEIROS;BA;29;BA_CORDEIROS;SIM;SIM
34819;2909109;CORIBE;BA;29;BA_CORIBE;SIM;SIM
34835;2909208;CORONEL JOAO SA;BA;29;BA_CORONEL JOAO SA;SIM;SIM
34851;2909307;CORRENTINA;BA;29;BA_CORRENTINA;SIM;SIM
34878;2909406;COTEGIPE;BA;29;BA_COTEGIPE;SIM;SIM
34894;2909505;CRAVOLANDIA;BA;29;BA_CRAVOLANDIA;SIM;SIM
34916;2909604;CRISOPOLIS;BA;29;BA_CRISOPOLIS;SIM;SIM
34932;2909703;CRISTOPOLIS;BA;29;BA_CRISTOPOLIS;SIM;SIM
34959;2909802;CRUZ DAS ALMAS;BA;29;BA_CRUZ DAS ALMAS;SIM;SIM
34975;2909901;CURACA;BA;29;BA_CURACA;SIM;SIM
34991;2910008;DARIO MEIRA;BA;29;BA_DARIO MEIRA;SIM;SIM
30872;2910057;DIAS D AVILA;BA;29;BA_DIAS D AVILA;SIM;SIM
35017;2910107;DOM BASILIO;BA;29;BA_DOM BASILIO;SIM;SIM
35033;2910206;DOM MACEDO COSTA;BA;29;BA_DOM MACEDO COSTA;SIM;SIM
35050;2910305;ELISIO MEDRADO;BA;29;BA_ELISIO MEDRADO;SIM;SIM
35076;2910404;ENCRUZILHADA;BA;29;BA_ENCRUZILHADA;SIM;SIM
35092;2910503;ENTRE RIOS;BA;29;BA_ENTRE RIOS;SIM;SIM
35114;2910602;ESPLANADA;BA;29;BA_ESPLANADA;SIM;SIM
35130;2910701;EUCLIDES DA CUNHA;BA;29;BA_EUCLIDES DA CUNHA;SIM;SIM
30058;2910727;EUNAPOLIS;BA;29;BA_EUNAPOLIS;SIM;SIM
30899;2910750;FATIMA;BA;29;BA_FATIMA;SIM;SIM
35149;2910776;FEIRA DA MATA;BA;29;BA_FEIRA DA MATA;SIM;SIM
35157;2910800;FEIRA DE SANTANA;BA;29;BA_FEIRA DE SANTANA;SIM;SIM
30910;2910859;FILADELFIA;BA;29;BA_FILADELFIA;SIM;SIM
35173;2910909;FIRMINO ALVES;BA;29;BA_FIRMINO ALVES;SIM;SIM
35190;2911006;FLORESTA AZUL;BA;29;BA_FLORESTA AZUL;SIM;SIM
35211;2911105;FORMOSA DO RIO PRETO;BA;29;BA_FORMOSA DO RIO PRETO;SIM;SIM
35238;2911204;GANDU;BA;29;BA_GANDU;SIM;SIM
30937;2911253;GAVIAO;BA;29;BA_GAVIAO;SIM;SIM
35254;2911303;GENTIO DO OURO;BA;29;BA_GENTIO DO OURO;SIM;SIM
35270;2911402;GLORIA;BA;29;BA_GLORIA;SIM;SIM
35297;2911501;GONGOGI;BA;29;BA_GONGOGI;SIM;SIM
35319;2911600;GOVERNADOR MANGABEIRA;BA;29;BA_GOVERNADOR MANGABEIRA;SIM;SIM
30953;2911659;GUAJERU;BA;29;BA_GUAJERU;SIM;SIM
35335;2911709;GUANAMBI;BA;29;BA_GUANAMBI;SIM;SIM
35351;2911808;GUARATINGA;BA;29;BA_GUARATINGA;SIM;SIM
30970;2911857;HELIOPOLIS;BA;29;BA_HELIOPOLIS;SIM;SIM
35378;2911907;IACU;BA;29;BA_IACU;SIM;SIM
35394;2912004;IBIASSUCE;BA;29;BA_IBIASSUCE;SIM;SIM
35416;2912103;IBICARAI;BA;29;BA_IBICARAI;SIM;SIM
35432;2912202;IBICOARA;BA;29;BA_IBICOARA;SIM;SIM
35459;2912301;IBICUI;BA;29;BA_IBICUI;SIM;SIM
35475;2912400;IBIPEBA;BA;29;BA_IBIPEBA;SIM;SIM
35513;2912509;IBIPITANGA;BA;29;BA_IBIPITANGA;SIM;SIM
35530;2912608;IBIQUERA;BA;29;BA_IBIQUERA;SIM;SIM
35556;2912707;IBIRAPITANGA;BA;29;BA_IBIRAPITANGA;SIM;SIM
35572;2912806;IBIRAPUA;BA;29;BA_IBIRAPUA;SIM;SIM
35599;2912905;IBIRATAIA;BA;29;BA_IBIRATAIA;SIM;SIM
35610;2913002;IBITIARA;BA;29;BA_IBITIARA;SIM;SIM
35637;2913101;IBITITA;BA;29;BA_IBITITA;SIM;SIM
35653;2913200;IBOTIRAMA;BA;29;BA_IBOTIRAMA;SIM;SIM
35670;2913309;ICHU;BA;29;BA_ICHU;SIM;SIM
35696;2913408;IGAPORA;BA;29;BA_IGAPORA;SIM;SIM
35700;2913457;IGRAPIUNA;BA;29;BA_IGRAPIUNA;SIM;SIM
35718;2913507;IGUAI;BA;29;BA_IGUAI;SIM;SIM
35734;2913606;ILHEUS;BA;29;BA_ILHEUS;SIM;SIM
35750;2913705;INHAMBUPE;BA;29;BA_INHAMBUPE;SIM;SIM
35777;2913804;IPECAETA;BA;29;BA_IPECAETA;SIM;SIM
35793;2913903;IPIAU;BA;29;BA_IPIAU;SIM;SIM
35815;2914000;IPIRA;BA;29;BA_IPIRA;SIM;SIM
35831;2914109;IPUPIARA;BA;29;BA_IPUPIARA;SIM;SIM
35858;2914208;IRAJUBA;BA;29;BA_IRAJUBA;SIM;SIM
35874;2914307;IRAMAIA;BA;29;BA_IRAMAIA;SIM;SIM
35890;2914406;IRAQUARA;BA;29;BA_IRAQUARA;SIM;SIM
35912;2914505;IRARA;BA;29;BA_IRARA;SIM;SIM
35939;2914604;IRECE;BA;29;BA_IRECE;SIM;SIM
35947;2914653;ITABELA;BA;29;BA_ITABELA;SIM;SIM
35955;2914703;ITABERABA;BA;29;BA_ITABERABA;SIM;SIM
35971;2914802;ITABUNA;BA;29;BA_ITABUNA;SIM;SIM
35998;2914901;ITACARE;BA;29;BA_ITACARE;SIM;SIM
36013;2915007;ITAETE;BA;29;BA_ITAETE;SIM;SIM
36030;2915106;ITAGI;BA;29;BA_ITAGI;SIM;SIM
36056;2915205;ITAGIBA;BA;29;BA_ITAGIBA;SIM;SIM
36072;2915304;ITAGIMIRIM;BA;29;BA_ITAGIMIRIM;SIM;SIM
36080;2915353;ITAGUACU DA BAHIA;BA;29;BA_ITAGUACU DA BAHIA;SIM;SIM
36099;2915403;ITAJU DO COLONIA;BA;29;BA_ITAJU DO COLONIA;SIM;SIM
36110;2915502;ITAJUIPE;BA;29;BA_ITAJUIPE;SIM;SIM
36137;2915601;ITAMARAJU;BA;29;BA_ITAMARAJU;SIM;SIM
36153;2915700;ITAMARI;BA;29;BA_ITAMARI;SIM;SIM
36170;2915809;ITAMBE;BA;29;BA_ITAMBE;SIM;SIM
36196;2915908;ITANAGRA;BA;29;BA_ITANAGRA;SIM;SIM
36218;2916005;ITANHEM;BA;29;BA_ITANHEM;SIM;SIM
36234;2916104;ITAPARICA;BA;29;BA_ITAPARICA;SIM;SIM
36250;2916203;ITAPE;BA;29;BA_ITAPE;SIM;SIM
36277;2916302;ITAPEBI;BA;29;BA_ITAPEBI;SIM;SIM
36293;2916401;ITAPETINGA;BA;29;BA_ITAPETINGA;SIM;SIM
